label	sentence	source	category
1	Si tu savais comme j’ai eu peur, combien j’ai eu peur.	https://www.academie-francaise.fr/comment-pour-comme-tu-vu-comment-il-est-fort	Extensions de sens abusives
1	Voyez comme il s’applique.	https://www.academie-francaise.fr/comment-pour-comme-tu-vu-comment-il-est-fort	Extensions de sens abusives
0	Si tu savais comment j’ai eu peur.	https://www.academie-francaise.fr/comment-pour-comme-tu-vu-comment-il-est-fort	Extensions de sens abusives
0	Voyez comment il s’applique.	https://www.academie-francaise.fr/comment-pour-comme-tu-vu-comment-il-est-fort	Extensions de sens abusives
0	Tu as vu comment il est fort.	https://www.academie-francaise.fr/comment-pour-comme-tu-vu-comment-il-est-fort	Extensions de sens abusives
1	Comment faut-il préparer ce poisson ?	https://www.academie-francaise.fr/comment-pour-comme-tu-vu-comment-il-est-fort	Extensions de sens abusives
1	Je ne sais pas comment il a pu réussir.	https://www.academie-francaise.fr/comment-pour-comme-tu-vu-comment-il-est-fort	Extensions de sens abusives
1	Comme c’est beau !	https://www.academie-francaise.fr/comment-pour-comme-tu-vu-comment-il-est-fort	Extensions de sens abusives
1	Si vous saviez comme il est gentil.	https://www.academie-francaise.fr/comment-pour-comme-tu-vu-comment-il-est-fort	Extensions de sens abusives
1	Cela dit, il se tut définitivement.	https://www.academie-francaise.fr/ceci-dit-pour-cela-dit	Extensions de sens abusives
1	Je suis d’accord avec toi.	https://www.academie-francaise.fr/ceci-dit-pour-cela-dit	Extensions de sens abusives
0	Ceci dit, il se tut définitivement.	https://www.academie-francaise.fr/ceci-dit-pour-cela-dit	Extensions de sens abusives
1	Ils ont emprunté de l’argent.	https://www.academie-francaise.fr/jai-fait-un-pret-la-banque	Extensions de sens abusives
1	Ils ont fait un emprunt.	https://www.academie-francaise.fr/jai-fait-un-pret-la-banque	Extensions de sens abusives
1	La banque leur a accordé un emprunt.	https://www.academie-francaise.fr/jai-fait-un-pret-la-banque	Extensions de sens abusives
1	Elle leur a fait un prêt.	https://www.academie-francaise.fr/jai-fait-un-pret-la-banque	Extensions de sens abusives
0	J’ai fait un prêt à la banque.	https://www.academie-francaise.fr/jai-fait-un-pret-la-banque	Extensions de sens abusives
1	J’ai fait un emprunt à la banque.	https://www.academie-francaise.fr/jai-fait-un-pret-la-banque	Extensions de sens abusives
1	J’ai contracté un emprunt auprès d’une banque.	https://www.academie-francaise.fr/jai-fait-un-pret-la-banque	Extensions de sens abusives
1	Il travaille comme plombier.	https://www.academie-francaise.fr/il-fait-taxi-macon	Extensions de sens abusives
1	Plus tard il voudrait être acteur.	https://www.academie-francaise.fr/il-fait-taxi-macon	Extensions de sens abusives
0	Il fait plombier.	https://www.academie-francaise.fr/il-fait-taxi-macon	Extensions de sens abusives
0	Plus tard il voudrait faire acteur.	https://www.academie-francaise.fr/il-fait-taxi-macon	Extensions de sens abusives
1	Ce jeune homme fera un excellent mari.	https://www.academie-francaise.fr/il-fait-taxi-macon	Extensions de sens abusives
1	Il fait un piètre éducateur.	https://www.academie-francaise.fr/il-fait-taxi-macon	Extensions de sens abusives
1	Va ouvrir le robinet d’eau.	https://www.academie-francaise.fr/allumer-leau	Extensions de sens abusives
0	Va allumer l’eau.	https://www.academie-francaise.fr/allumer-leau	Extensions de sens abusives
1	C’est une expérience concluante.	https://www.academie-francaise.fr/conclusif-pour-concluant	Extensions de sens abusives
1	Donc est une conjonction conclusive.	https://www.academie-francaise.fr/conclusif-pour-concluant	Extensions de sens abusives
0	C’est une expérience conclusive.	https://www.academie-francaise.fr/conclusif-pour-concluant	Extensions de sens abusives
0	Donc est une conjonction concluante.	https://www.academie-francaise.fr/conclusif-pour-concluant	Extensions de sens abusives
1	Ils accaparent les richesses du pays.	https://www.academie-francaise.fr/saccaparer-pour-accaparer	Extensions de sens abusives
1	Elle a accaparé tous les honneurs.	https://www.academie-francaise.fr/saccaparer-pour-accaparer	Extensions de sens abusives
0	Ils s’accaparent les richesses du pays.	https://www.academie-francaise.fr/saccaparer-pour-accaparer	Extensions de sens abusives
0	Elle s’est accaparé tous les honneurs.	https://www.academie-francaise.fr/saccaparer-pour-accaparer	Extensions de sens abusives
0	Il s’accapare tous les honneurs.	https://www.academie-francaise.fr/saccaparer-pour-accaparer	Extensions de sens abusives
1	Il était accusé d’avoir accaparé tous les blés de la province.	https://www.academie-francaise.fr/saccaparer-pour-accaparer	Extensions de sens abusives
1	Le dépassement de soi est une caractéristique majeure de notre équipe.	https://www.academie-francaise.fr/cest-dans-ladn-de-lequipe	Extensions de sens abusives
1	L’antiracisme est une valeur fondamentale de notre parti.	https://www.academie-francaise.fr/cest-dans-ladn-de-lequipe	Extensions de sens abusives
0	Le dépassement de soi fait partie de l’A.D.N. de notre équipe.	https://www.academie-francaise.fr/cest-dans-ladn-de-lequipe	Extensions de sens abusives
0	L’antiracisme est dans l’A.D.N. de notre parti.	https://www.academie-francaise.fr/cest-dans-ladn-de-lequipe	Extensions de sens abusives
1	Il risque de tomber.	https://www.academie-francaise.fr/en-risque-de-pour-en-danger-de	Extensions de sens abusives
1	Une inspection bimensuelle.	https://www.academie-francaise.fr/quinzomadaire-pour-bimensuel	Extensions de sens abusives
0	Une inspection quinzomadaire.	https://www.academie-francaise.fr/quinzomadaire-pour-bimensuel	Extensions de sens abusives
0	Il fait des travaux académiques de premier ordre.	https://www.academie-francaise.fr/academique-pour-universitaire	Extensions de sens abusives
1	Il fait des travaux universitaires de premier ordre.	https://www.academie-francaise.fr/academique-pour-universitaire	Extensions de sens abusives
1	Les bureaux de l’inspection académique.	https://www.academie-francaise.fr/academique-pour-universitaire	Extensions de sens abusives
0	La valeur de x est petite, typiquement 0,0001.	https://www.academie-francaise.fr/typiquement-pour-precisement-ou-exactement	Extensions de sens abusives
1	La valeur de x est petite, précisément 0,0001.	https://www.academie-francaise.fr/typiquement-pour-precisement-ou-exactement	Extensions de sens abusives
1	Il nous a montré sa collection de minéraux.	https://www.academie-francaise.fr/faire-montrer-pour-montrer-ou-faire-voir	Extensions de sens abusives
1	Faites-nous voir cette archive.	https://www.academie-francaise.fr/faire-montrer-pour-montrer-ou-faire-voir	Extensions de sens abusives
0	Il nous a fait montrer sa collection de minéraux.	https://www.academie-francaise.fr/faire-montrer-pour-montrer-ou-faire-voir	Extensions de sens abusives
0	Faites-nous montrer cette archive.	https://www.academie-francaise.fr/faire-montrer-pour-montrer-ou-faire-voir	Extensions de sens abusives
1	Je lui ai fait montrer le document au notaire.	https://www.academie-francaise.fr/faire-montrer-pour-montrer-ou-faire-voir	Extensions de sens abusives
1	Elle aime les roses, alors que moi, je préfère les œillets.	https://www.academie-francaise.fr/que-pour-tandis-que	Extensions de sens abusives
1	Tous travaillent, tandis que lui, il joue.	https://www.academie-francaise.fr/que-pour-tandis-que	Extensions de sens abusives
0	Elle aime les roses, que moi, je préfère les œillets.	https://www.academie-francaise.fr/que-pour-tandis-que	Extensions de sens abusives
0	Tous travaillent, que lui, il joue.	https://www.academie-francaise.fr/que-pour-tandis-que	Extensions de sens abusives
1	Il a un visage enfantin.	https://www.academie-francaise.fr/enfantin-pour-infantile	Extensions de sens abusives
1	Il a un traumatisme infantile.	https://www.academie-francaise.fr/enfantin-pour-infantile	Extensions de sens abusives
0	Il a un visage infantile.	https://www.academie-francaise.fr/enfantin-pour-infantile	Extensions de sens abusives
0	Il a un traumatisme enfantin.	https://www.academie-francaise.fr/enfantin-pour-infantile	Extensions de sens abusives
1	Ce travail est manqué, il faut le faire à nouveau.	https://www.academie-francaise.fr/de-nouveau-pour-nouveau	Extensions de sens abusives
1	Il est de nouveau en retard, c’est la troisième fois cette semaine.	https://www.academie-francaise.fr/de-nouveau-pour-nouveau	Extensions de sens abusives
1	J’espère qu’il n’est pas de nouveau malade.	https://www.academie-francaise.fr/de-nouveau-pour-nouveau	Extensions de sens abusives
0	Ce travail est manqué, il faut le faire de nouveau.	https://www.academie-francaise.fr/de-nouveau-pour-nouveau	Extensions de sens abusives
0	Il est à nouveau en retard, c’est la troisième fois cette semaine.	https://www.academie-francaise.fr/de-nouveau-pour-nouveau	Extensions de sens abusives
0	J’espère qu’il n’est pas à nouveau malade.	https://www.academie-francaise.fr/de-nouveau-pour-nouveau	Extensions de sens abusives
1	Et, enfin, faites cuire pendant trente minutes.	https://www.academie-francaise.fr/dernierement-pour-enfin-en-dernier-lieu	Extensions de sens abusives
1	En dernier lieu, relisez soigneusement votre devoir.	https://www.academie-francaise.fr/dernierement-pour-enfin-en-dernier-lieu	Extensions de sens abusives
0	Et, dernièrement, faites cuire pendant trente minutes.	https://www.academie-francaise.fr/dernierement-pour-enfin-en-dernier-lieu	Extensions de sens abusives
0	Dernièrement, relisez soigneusement votre devoir.	https://www.academie-francaise.fr/dernierement-pour-enfin-en-dernier-lieu	Extensions de sens abusives
1	Quel est le programme du ministre pour la semaine ?	https://www.academie-francaise.fr/agenda-au-sens-de-programme	Extensions de sens abusives
0	Quel est l’agenda du ministre pour la semaine ?	https://www.academie-francaise.fr/agenda-au-sens-de-programme	Extensions de sens abusives
1	Il a révéler des détails importants.	https://www.academie-francaise.fr/fondamental-au-sens-de-grand-important-primordial	Extensions de sens abusives
0	Il a révéler des détails fondamentaux.	https://www.academie-francaise.fr/fondamental-au-sens-de-grand-important-primordial	Extensions de sens abusives
1	Méfiez-vous de lui, il a un caractère double.	https://www.academie-francaise.fr/duel-employe-au-sens-de-double	Extensions de sens abusives
0	Méfiez-vous de lui, il a un caractère duel.	https://www.academie-francaise.fr/duel-employe-au-sens-de-double	Extensions de sens abusives
1	Méfiez-vous de lui, il a une personnalité ambivalente.	https://www.academie-francaise.fr/duel-employe-au-sens-de-double	Extensions de sens abusives
0	Méfiez-vous de lui, il a une personnalité duelle.	https://www.academie-francaise.fr/duel-employe-au-sens-de-double	Extensions de sens abusives
1	La guerre semble imminente.	https://www.academie-francaise.fr/eminent-pour-imminent	Extensions de sens abusives
1	Leur mariage est imminent.	https://www.academie-francaise.fr/eminent-pour-imminent	Extensions de sens abusives
1	La guerre semble éminente.	https://www.academie-francaise.fr/eminent-pour-imminent	Extensions de sens abusives
1	Leur mariage est éminent.	https://www.academie-francaise.fr/eminent-pour-imminent	Extensions de sens abusives
1	Il a subi une luxation de l’épaule.	https://www.academie-francaise.fr/luxure-pour-luxation	Extensions de sens abusives
0	Il a subi une luxure de l’épaule.	https://www.academie-francaise.fr/luxure-pour-luxation	Extensions de sens abusives
1	Il a subi une luxation de la hance.	https://www.academie-francaise.fr/luxure-pour-luxation	Extensions de sens abusives
0	Il a subi une luxure de la hance.	https://www.academie-francaise.fr/luxure-pour-luxation	Extensions de sens abusives
1	Le roi a pressuré son peuple.	https://www.academie-francaise.fr/pressuriser-pour-pressurer	Extensions de sens abusives
1	Des contribuables pressurés d’impôts.	https://www.academie-francaise.fr/pressuriser-pour-pressurer	Extensions de sens abusives
0	Le roi a pressurisé son peuple.	https://www.academie-francaise.fr/pressuriser-pour-pressurer	Extensions de sens abusives
0	Des contribuables pressurisés d’impôts.	https://www.academie-francaise.fr/pressuriser-pour-pressurer	Extensions de sens abusives
1	Il a fait dans sa jeunesse toutes les folies possibles et imaginables.	https://www.academie-francaise.fr/possibles-et-inimaginables	Extensions de sens abusives
1	Son affaire a connu toutes les complications possibles et imaginables.	https://www.academie-francaise.fr/possibles-et-inimaginables	Extensions de sens abusives
0	Il a fait dans sa jeunesse toutes les folies possibles et inimaginables.	https://www.academie-francaise.fr/possibles-et-inimaginables	Extensions de sens abusives
0	Son affaire a connu toutes les complications possibles et inimaginables.	https://www.academie-francaise.fr/possibles-et-inimaginables	Extensions de sens abusives
1	Il lui est arrivé toutes les aventures possibles et imaginables.	https://www.academie-francaise.fr/possibles-et-inimaginables	Extensions de sens abusives
1	Ils ont eu tous les ennuis possibles et imaginables.	https://www.academie-francaise.fr/possibles-et-inimaginables	Extensions de sens abusives
1	Ils avaient pris toutes les informations possibles et imaginables.	https://www.academie-francaise.fr/possibles-et-inimaginables	Extensions de sens abusives
1	Vous n’avez pas adopté la bonne méthode.	https://www.academie-francaise.fr/methodologie-pour-methode	Extensions de sens abusives
1	Les pédagogues recommandent cette méthode d’apprentissage.	https://www.academie-francaise.fr/methodologie-pour-methode	Extensions de sens abusives
